Facades,Habitable Surface,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen Type,Furnished,Terrace,Terrace Surface,Garden Exists,State of Building,Living Surface,EPC,Consumption Per m2,ANTWERPEN,BRUSSEL,HENEGOUWEN,LIMBURG,LUIK,LUXEMBURG,NAMEN,OOST-VLAANDEREN,VLAAMS-BRABANT,WAALS-BRABANT,WEST-VLAANDEREN
4.0,100.0,2.0,1.0,1.0,4.0,1.0,0,1,7.0,0,4.0,30.0,6.0,124.0,1,0,0,0,0,0,0,0,0,0,0
2.0,180.0,3.0,2.0,2.0,7.0,1.0,0,0,31.210526315789476,0,4.0,39.95,6.0,178.0,0,0,0,0,0,0,0,1,0,0,0
2.0,135.0,3.0,2.0,2.0,3.0,3.0,0,1,19.0,0,6.0,38.8,6.0,132.2969696969697,0,0,0,0,0,0,0,0,0,0,1
2.0,170.0,2.0,1.0,1.0,3.0,1.0,0,0,17.80544747081712,1,4.0,41.48275862068966,5.0,282.0,1,0,0,0,0,0,0,0,0,0,0
4.0,110.0,2.0,1.0,1.0,4.0,3.0,0,1,8.0,0,6.0,28.0,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,96.0,2.0,1.0,1.0,4.0,1.0,0,1,11.0,0,6.0,38.0,6.0,122.58333333333331,0,0,0,0,0,0,0,0,1,0,0
2.0,60.0,1.0,1.0,1.0,3.0,2.0,0,0,9.578212290502794,0,3.0,25.0,4.0,158.0,0,1,0,0,0,0,0,0,0,0,0
4.0,115.0,2.0,1.0,1.0,4.0,1.0,0,1,29.0,0,4.0,33.0,5.0,240.0,1,0,0,0,0,0,0,0,0,0,0
2.0,44.0,1.0,2.0,1.0,4.0,2.0,0,0,9.578212290502794,0,4.0,29.252225519287837,2.0,301.0,0,1,0,0,0,0,0,0,0,0,0
3.0,72.0,1.0,1.0,1.0,3.0,1.0,0,1,13.0,0,4.0,25.25,8.0,270.65384615384613,0,0,0,1,0,0,0,0,0,0,0
2.0,52.0,1.0,1.0,1.0,2.0,1.0,0,0,8.333333333333334,0,3.0,24.181818181818183,6.0,196.0,0,0,0,0,0,0,0,0,0,0,1
2.0,106.0,3.0,1.0,1.0,3.0,1.0,0,1,28.0,0,4.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,114.0,2.0,1.0,1.0,4.0,3.0,0,1,45.0,0,4.0,46.0,6.0,139.0,1,0,0,0,0,0,0,0,0,0,0
2.0,60.0,1.0,1.0,1.0,2.0,1.0,1,0,12.334437086092716,0,4.0,32.317880794701985,6.0,148.0,1,0,0,0,0,0,0,0,0,0,0
3.0,121.0,3.0,1.0,2.0,6.0,1.0,0,0,8.852459016393443,0,6.0,21.0,2.0,458.0,0,0,0,0,1,0,0,0,0,0,0
2.0,79.0,1.0,1.0,1.0,1.0,2.0,0,0,7.63768115942029,0,2.0,29.546875,4.0,325.0,1,0,0,0,0,0,0,0,0,0,0
2.0,123.0,2.0,2.0,2.0,6.0,3.0,0,1,23.0,0,4.0,30.125,6.0,130.96,0,0,0,0,0,0,0,0,0,0,1
3.0,74.0,2.0,1.0,1.0,4.0,2.0,0,1,6.0,0,2.0,32.0,4.0,276.0,0,0,0,0,1,0,0,0,0,0,0
2.0,94.0,3.0,1.0,1.0,5.0,3.0,0,0,13.392523364485982,0,4.0,30.75675675675676,6.0,136.0,0,0,0,0,0,0,0,0,0,0,1
3.0,105.0,2.0,1.0,1.0,4.0,1.0,1,1,14.384615384615383,0,5.0,35.142857142857146,6.0,112.0,0,0,0,0,1,0,0,0,0,0,0
2.0,187.0,6.0,2.0,2.0,10.0,1.0,0,0,18.07547169811321,1,4.0,30.0,6.0,135.0,0,0,0,0,0,0,0,0,0,0,1
2.0,62.0,1.0,1.0,1.0,3.0,1.0,0,1,13.392523364485982,0,5.0,30.75675675675676,7.0,98.0,0,0,0,0,0,0,0,0,0,0,1
2.0,106.0,2.0,1.0,1.0,4.0,3.0,0,1,13.0,1,4.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,73.48758865248227,1.0,1.0,1.0,3.0,3.0,0,1,9.578212290502794,0,4.0,30.0,3.0,237.0,0,1,0,0,0,0,0,0,0,0,0
4.0,101.0,2.0,1.0,1.0,3.0,3.0,0,1,6.0,0,4.0,33.66778523489933,5.0,202.54992167101827,0,1,0,0,0,0,0,0,0,0,0
4.0,131.0,3.0,1.0,1.0,4.0,3.0,0,1,47.0,0,6.0,56.072463768115945,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
4.0,87.0,1.0,1.0,1.0,3.0,3.0,0,1,13.0,0,6.0,32.0,6.0,93.0,0,0,0,0,0,0,0,0,0,1,0
2.0,75.0,2.0,1.0,1.0,4.0,3.0,0,1,19.0,0,2.0,30.0,4.0,194.0,0,1,0,0,0,0,0,0,0,0,0
2.0,121.0,2.0,1.0,1.0,4.0,1.0,0,1,7.0,0,4.0,30.0,6.0,160.1951219512195,0,0,0,0,0,0,0,0,0,0,1
2.0,90.0,3.0,2.0,2.0,7.0,3.0,1,1,7.0,0,5.0,36.0,6.0,112.0,0,0,0,0,0,0,0,0,0,0,1
2.0,50.0,1.0,1.0,1.0,3.0,1.0,0,0,8.987179487179487,0,4.0,24.28688524590164,1.0,417.0,0,1,0,0,0,0,0,0,0,0,0
3.0,70.0,1.0,1.0,1.0,2.0,3.0,0,1,5.0,0,6.0,30.37837837837838,6.0,211.90892156862745,0,0,0,0,0,0,0,0,1,0,0
2.0,115.0,3.0,1.0,2.0,6.0,1.0,0,1,27.0,0,4.0,17.0,6.0,123.0,0,0,0,0,0,0,0,0,0,0,1
2.0,157.0,3.0,1.0,1.0,4.0,1.0,0,1,10.0,0,4.0,43.0,6.0,112.0,0,0,0,0,1,0,0,0,0,0,0
4.0,95.0,2.0,1.0,1.0,4.0,1.0,0,1,24.0,0,4.0,29.0,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
3.0,112.0,2.0,1.0,1.0,3.0,3.0,0,1,4.0,0,6.0,37.02173913043478,6.0,122.58333333333331,0,0,0,0,0,0,0,0,1,0,0
2.0,99.0,2.0,1.0,1.0,4.0,1.0,0,1,20.0,0,4.0,32.0,7.0,64.0,0,0,0,0,0,1,0,0,0,0,0
2.0,78.0,2.0,1.0,1.0,4.0,1.0,0,0,17.97142857142857,0,4.0,32.92857142857143,5.0,231.0,0,0,0,0,0,0,0,0,0,0,1
2.0,137.0,3.0,2.0,2.0,3.0,1.0,0,1,11.0,0,6.0,44.35294117647059,5.0,6387.0,0,1,0,0,0,0,0,0,0,0,0
2.0,97.0,2.0,1.0,1.0,2.0,1.0,0,1,21.0,1,4.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,80.0,1.0,1.0,1.0,3.0,1.0,0,1,13.03045685279188,0,4.0,29.765217391304347,5.0,211.0,0,0,0,0,0,0,0,1,0,0,0
2.0,96.0,2.0,2.0,1.0,5.0,2.0,0,1,12.0,0,4.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,130.0,3.0,1.0,1.0,5.0,1.0,0,1,80.0,0,6.0,35.142857142857146,7.0,84.0,0,0,0,0,1,0,0,0,0,0,0
2.0,91.0,2.0,1.0,1.0,4.0,1.0,0,1,4.0,0,4.0,25.0,6.0,163.68421052631578,0,0,0,0,0,0,0,1,0,0,0
4.0,79.0,1.0,1.0,2.0,4.0,3.0,0,1,6.0,0,6.0,30.0,7.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
2.0,71.0,2.0,1.0,1.0,4.0,3.0,0,0,9.578212290502794,0,4.0,18.0,1.0,597.0,0,1,0,0,0,0,0,0,0,0,0
4.0,85.0,2.0,2.0,1.0,4.0,1.0,0,1,10.0,0,6.0,34.053763440860216,7.0,95.80851063829788,0,0,1,0,0,0,0,0,0,0,0
2.0,40.0,0.0,1.0,1.0,2.0,1.0,0,0,8.987179487179487,0,6.0,29.0,1.0,528.0,0,1,0,0,0,0,0,0,0,0,0
4.0,105.0,2.0,1.0,1.0,3.0,3.0,0,1,56.0,0,6.0,56.072463768115945,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
2.0,138.0,3.0,1.0,1.0,5.0,1.0,0,1,40.0,0,6.0,35.142857142857146,6.0,115.0,0,0,0,0,1,0,0,0,0,0,0
2.0,98.0,2.0,1.0,1.0,4.0,2.0,0,1,13.0,0,4.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
2.0,71.0,1.0,1.0,1.0,1.0,3.0,0,0,12.023584905660377,0,6.0,33.66778523489933,5.0,202.54992167101827,0,1,0,0,0,0,0,0,0,0,0
2.0,61.0,1.0,1.0,1.0,1.0,1.0,0,1,26.0,0,4.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,107.0,3.0,2.0,2.0,7.0,1.0,0,0,18.07547169811321,0,4.0,30.0,6.0,164.0,0,0,0,0,0,0,0,0,0,0,1
2.0,57.0,1.0,1.0,1.0,3.0,1.0,0,1,16.0,0,4.0,32.92857142857143,6.0,164.60368932038836,0,0,0,0,0,0,0,0,0,0,1
3.5,74.0,1.0,1.0,1.0,1.0,1.0,0,1,7.0,0,6.0,33.114285714285714,7.0,55.0,0,0,0,0,0,0,0,0,0,1,0
3.0,81.0,2.0,1.0,1.0,4.0,1.0,0,0,9.578212290502794,0,3.0,29.252225519287837,2.0,340.0,0,1,0,0,0,0,0,0,0,0,0
2.0,92.0,2.0,1.0,1.0,3.0,1.0,0,1,14.0,0,6.0,39.80769230769231,7.0,76.7752808988764,0,0,0,0,0,0,1,0,0,0,0
2.0,106.0,3.0,1.0,1.0,5.0,1.0,0,0,17.97142857142857,1,4.0,32.0,6.0,164.60368932038836,0,0,0,0,0,0,0,0,0,0,1
3.0,89.0,1.0,1.0,1.0,3.0,3.0,0,1,19.0,1,6.0,41.0,6.0,378.2321428571428,0,0,0,0,0,0,0,0,0,1,0
2.0,81.0,2.0,1.0,1.0,4.0,1.0,0,0,11.658730158730158,0,4.0,27.0,7.0,97.72115384615384,0,0,0,0,0,1,0,0,0,0,0
2.0,94.0,2.0,1.0,1.0,4.0,3.0,0,1,32.0,1,4.0,32.0,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,25.0,1.0,1.0,1.0,3.0,1.0,0,0,8.987179487179487,0,4.0,24.28688524590164,3.0,371.0506329113924,0,1,0,0,0,0,0,0,0,0,0
3.0,40.0,0.0,1.0,1.0,2.0,3.0,0,1,7.0,0,6.0,29.252225519287837,6.0,70.0,0,1,0,0,0,0,0,0,0,0,0
2.0,86.0,2.0,1.0,1.0,4.0,1.0,0,1,11.0,0,6.0,37.0,8.0,45.0,0,0,0,0,0,1,0,0,0,0,0
3.0,105.0,2.0,1.0,2.0,5.0,3.0,0,1,9.0,0,6.0,36.0,6.0,127.11111111111111,0,0,0,0,0,0,0,0,1,0,0
3.0,98.0,2.0,1.0,1.0,4.0,1.0,0,1,10.0,0,4.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,75.0,2.0,1.0,1.0,4.0,1.0,0,1,4.0,0,5.0,31.0,6.0,146.0,1,0,0,0,0,0,0,0,0,0,0
2.0,52.0,0.0,1.0,2.0,2.0,3.0,0,1,6.0,0,6.0,28.0,6.0,95.0,0,1,0,0,0,0,0,0,0,0,0
2.0,100.0,2.0,2.0,2.0,6.0,3.0,0,1,2.0,0,6.0,35.0,3.0,226.0,0,1,0,0,0,0,0,0,0,0,0
2.0,20.0,1.0,1.0,1.0,2.0,1.0,0,0,9.433333333333334,0,4.0,28.153846153846157,6.0,118.0,0,0,0,0,0,0,0,1,0,0,0
2.0,66.0,1.0,1.0,1.0,2.0,3.0,0,1,7.0,0,4.0,30.37837837837838,6.0,211.90892156862745,0,0,0,0,0,0,0,0,1,0,0
2.0,93.0,2.0,1.0,1.0,4.0,1.0,0,1,12.0,0,6.0,30.0,6.0,86.0,0,0,0,0,0,0,1,0,0,0,0
2.0,63.0,1.0,1.0,1.0,3.0,1.0,0,1,7.0,0,6.0,30.59036144578313,7.0,59.0,0,0,0,0,0,0,1,0,0,0,0
2.0,82.19421487603306,2.0,1.0,1.0,4.0,1.0,0,1,1.0,0,4.0,30.75675675675676,6.0,182.9360465116279,0,0,0,0,0,0,0,0,0,0,1
3.0,91.0,2.0,1.0,1.0,4.0,1.0,0,1,20.0,1,5.0,30.0,5.0,214.0,1,0,0,0,0,0,0,0,0,0,0
2.0,86.0,2.0,2.0,2.0,6.0,3.0,1,1,29.205128205128204,0,6.0,38.8,7.0,98.0,0,0,0,0,0,0,0,0,0,0,1
2.0,47.0,0.0,1.0,1.0,2.0,2.0,0,1,4.0,0,4.0,30.0,3.0,273.0,0,1,0,0,0,0,0,0,0,0,0
2.0,84.0,2.0,1.0,1.0,2.0,3.0,0,1,13.0,0,6.0,30.37837837837838,6.0,211.90892156862745,0,0,0,0,0,0,0,0,1,0,0
2.0,85.0,2.0,1.0,1.0,2.0,1.0,0,1,7.0,0,6.0,35.142857142857146,6.0,144.18260869565216,0,0,0,0,1,0,0,0,0,0,0
2.0,116.0,2.0,1.0,1.0,3.0,1.0,0,1,14.0,1,4.0,32.666666666666664,6.0,139.9142857142857,0,0,0,1,0,0,0,0,0,0,0
2.0,59.0,1.0,1.0,1.0,3.0,1.0,0,1,26.0,0,4.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
3.0,103.0,2.0,1.0,1.0,4.0,1.0,0,1,6.0,0,3.0,29.252225519287837,4.0,203.0,0,1,0,0,0,0,0,0,0,0,0
2.0,152.0,2.0,1.0,2.0,5.0,3.0,0,1,13.0,1,6.0,38.07826086956522,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
3.0,100.0,2.0,2.0,2.0,6.0,1.0,0,1,9.0,0,6.0,37.0,7.0,99.62162162162164,0,0,0,0,0,0,0,0,0,1,0
2.0,80.0,2.0,1.0,1.0,4.0,1.0,0,0,17.97142857142857,0,4.0,32.92857142857143,7.0,39.0,0,0,0,0,0,0,0,0,0,0,1
2.0,68.0,2.0,1.0,1.0,4.0,1.0,0,0,3.0,0,4.0,24.0,3.0,377.0,0,0,0,0,1,0,0,0,0,0,0
2.0,111.0,3.0,1.0,1.0,3.0,1.0,0,1,14.0,0,6.0,32.92857142857143,6.0,164.60368932038836,0,0,0,0,0,0,0,0,0,0,1
2.0,51.0,1.0,1.0,1.0,3.0,1.0,0,1,8.0,0,6.0,36.0,7.0,84.0,0,0,0,0,0,1,0,0,0,0,0
2.0,85.0,2.0,1.0,1.0,4.0,2.0,0,1,12.334437086092716,0,4.0,32.317880794701985,6.0,145.0,1,0,0,0,0,0,0,0,0,0,0
2.0,81.0,2.0,1.0,1.0,4.0,1.0,0,1,15.0,0,4.0,22.0,7.0,82.0,0,0,0,0,0,0,0,1,0,0,0
3.0,129.0,3.0,1.0,2.0,6.0,2.0,0,1,15.0,0,6.0,29.0,3.0,412.0,0,0,0,0,0,1,0,0,0,0,0
5.0,51.0,1.0,1.0,1.0,2.0,1.0,0,0,10.1875,0,2.0,26.0,4.0,395.0,0,0,0,0,0,0,0,0,1,0,0
2.0,67.0,1.0,1.0,1.0,3.0,1.0,0,1,7.0,0,4.0,26.0,5.0,210.0,0,0,1,0,0,0,0,0,0,0,0
3.0,82.0,2.0,1.0,1.0,3.0,3.0,0,1,3.0,0,6.0,30.37837837837838,6.0,211.90892156862745,0,0,0,0,0,0,0,0,1,0,0
2.0,64.0,1.0,1.0,1.0,2.0,3.0,0,1,7.0,1,6.0,10.0,7.0,20.0,0,0,0,0,0,0,0,1,0,0,0
2.0,83.0,2.0,1.0,1.0,4.0,3.0,0,1,6.0,0,6.0,32.0,6.0,122.58333333333331,0,0,0,0,0,0,0,0,1,0,0
2.0,120.0,3.0,1.0,1.0,5.0,2.0,0,1,12.334437086092716,0,4.0,32.317880794701985,4.0,360.0,1,0,0,0,0,0,0,0,0,0,0
2.0,98.0,2.0,1.0,1.0,4.0,1.0,0,1,10.0,0,4.0,31.0,3.0,355.0,0,0,0,0,0,0,0,0,0,1,0
2.0,60.0,1.0,1.0,1.0,3.0,2.0,0,1,5.0,0,4.0,24.0,6.0,139.0,0,0,0,0,1,0,0,0,0,0,0
2.0,87.67699115044248,2.0,1.0,1.0,2.0,1.0,0,0,12.334437086092716,0,4.0,32.317880794701985,6.0,117.0,1,0,0,0,0,0,0,0,0,0,0
2.0,159.0,3.0,1.0,2.0,6.0,1.0,0,1,20.910714285714285,0,4.0,45.16,6.0,190.0,1,0,0,0,0,0,0,0,0,0,0
2.0,75.0,2.0,1.0,1.0,4.0,1.0,0,0,9.433333333333334,0,4.0,28.153846153846157,7.0,241.04054054054052,0,0,0,0,0,0,0,1,0,0,0
3.0,143.0,3.0,3.0,2.0,8.0,3.0,0,1,36.0,0,6.0,34.0,8.0,39.2,0,0,0,0,0,0,0,0,0,1,0
2.0,88.0,2.0,1.0,1.0,4.0,3.0,0,1,28.0,0,4.0,34.0,4.0,379.0,0,0,0,1,0,0,0,0,0,0,0
3.0,63.0,1.0,1.0,1.0,2.0,1.0,0,1,7.0,0,5.0,30.0,6.0,177.78571428571428,0,0,1,0,0,0,0,0,0,0,0
2.0,90.0,2.0,1.0,1.0,4.0,1.0,0,1,13.0,0,6.0,40.0,6.0,60.0,0,1,0,0,0,0,0,0,0,0,0
2.0,64.0,2.0,1.0,1.0,4.0,1.0,0,1,5.0,0,6.0,15.0,4.0,191.0,0,1,0,0,0,0,0,0,0,0,0
4.0,87.0,2.0,1.0,1.0,3.0,3.0,0,1,43.0,0,6.0,56.072463768115945,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
4.0,60.0,1.0,1.0,1.0,3.0,3.0,0,1,10.0,0,6.0,14.0,6.0,163.68421052631578,0,0,0,0,0,0,0,1,0,0,0
2.0,107.0,2.0,1.0,1.0,4.0,1.0,0,1,12.0,0,4.0,31.515873015873016,7.0,80.43838983050847,0,0,0,0,0,0,0,1,0,0,0
3.0,87.0,1.0,1.0,1.0,3.0,3.0,0,1,6.0,0,6.0,36.0,7.0,97.72115384615384,0,0,0,0,0,1,0,0,0,0,0
2.0,159.0,3.0,2.0,2.0,7.0,3.0,0,1,28.0,1,6.0,37.0,5.0,130.0,0,1,0,0,0,0,0,0,0,0,0
2.0,104.79156327543424,3.0,3.0,3.0,9.0,3.0,0,0,15.344117647058823,0,4.0,56.072463768115945,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0
4.0,75.0,2.0,1.0,1.0,4.0,1.0,0,1,18.0,0,4.0,28.0,4.0,202.0,0,1,0,0,0,0,0,0,0,0,0
3.0,104.0,2.0,1.0,1.0,4.0,3.0,0,1,14.0,0,6.0,37.0,6.0,127.11111111111111,0,0,0,0,0,0,0,0,1,0,0
2.0,100.0,2.0,1.0,2.0,5.0,3.0,0,1,9.0,0,6.0,30.37837837837838,6.0,125.23,0,0,0,0,0,0,0,0,1,0,0
2.0,83.0,3.0,1.0,1.0,5.0,2.0,0,1,7.63768115942029,0,4.0,29.546875,6.0,150.0,1,0,0,0,0,0,0,0,0,0,0
3.0,77.0,2.0,1.0,1.0,4.0,3.0,0,1,12.334437086092716,0,4.0,32.317880794701985,4.0,315.0,1,0,0,0,0,0,0,0,0,0,0
3.0,70.0,1.0,1.0,1.0,3.0,1.0,0,0,8.987179487179487,0,4.0,24.28688524590164,3.0,268.0,0,1,0,0,0,0,0,0,0,0,0
2.0,66.0,1.0,1.0,1.0,3.0,3.0,0,1,2.0,0,3.0,29.252225519287837,4.0,170.0,0,1,0,0,0,0,0,0,0,0,0
2.0,128.0,2.0,1.0,2.0,5.0,1.0,0,1,19.0,1,5.0,41.48275862068966,6.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,103.0,3.0,1.0,2.0,6.0,3.0,0,1,6.0,0,6.0,32.0,7.0,76.7752808988764,0,0,0,0,0,0,1,0,0,0,0
2.0,35.0,0.0,1.0,1.0,2.0,2.0,0,0,9.578212290502794,0,4.0,25.0,4.0,183.0,0,1,0,0,0,0,0,0,0,0,0
2.0,137.0,2.0,1.0,1.0,4.0,1.0,0,0,12.334437086092716,1,3.0,28.0,4.0,371.0,1,0,0,0,0,0,0,0,0,0,0
2.0,65.0,1.0,1.0,1.0,2.0,3.0,0,1,15.043715846994536,0,6.0,38.0,7.0,54.0,0,0,0,0,0,0,0,0,1,0,0
2.0,67.0,1.0,1.0,1.0,3.0,3.0,0,1,6.0,0,6.0,29.0,7.0,45.0,0,1,0,0,0,0,0,0,0,0,0
2.0,88.0,1.0,1.0,1.0,2.0,1.0,0,1,5.0,0,6.0,41.48275862068966,7.0,20.0,1,0,0,0,0,0,0,0,0,0,0
2.0,81.0,2.0,1.0,1.0,4.0,3.0,0,1,8.0,1,5.0,38.0,5.0,123.0,0,1,0,0,0,0,0,0,0,0,0
2.0,76.0,3.0,1.0,2.0,6.0,3.0,1,1,4.0,0,6.0,55.0,6.0,140.0,0,0,0,0,0,0,0,0,0,0,1
2.0,112.0,3.0,2.0,2.0,7.0,1.0,0,1,17.0,0,5.0,43.0,7.0,151.9254887218045,1,0,0,0,0,0,0,0,0,0,0
2.0,84.0,2.0,1.0,1.0,3.0,1.0,0,1,18.0,0,4.0,30.75675675675676,6.0,182.9360465116279,0,0,0,0,0,0,0,0,0,0,1
2.0,105.0,2.0,1.0,1.0,3.0,1.0,0,0,14.384615384615383,0,5.0,35.142857142857146,6.0,141.0,0,0,0,0,1,0,0,0,0,0,0
2.0,105.0,2.0,2.0,1.0,5.0,1.0,0,0,13.03045685279188,0,4.0,32.0,6.0,163.68421052631578,0,0,0,0,0,0,0,1,0,0,0
2.0,78.0,1.0,1.0,1.0,3.0,3.0,0,1,6.0,0,6.0,30.0,5.0,132.0,0,1,0,0,0,0,0,0,0,0,0
2.0,92.0,2.0,1.0,1.0,4.0,2.0,0,1,7.0,0,4.0,24.0,3.0,211.0,0,1,0,0,0,0,0,0,0,0,0
2.0,70.0,1.0,1.0,1.0,3.0,1.0,0,1,15.0,0,6.0,32.317880794701985,6.0,212.8184000111898,1,0,0,0,0,0,0,0,0,0,0
2.0,97.0,2.0,1.0,1.0,4.0,0.0,0,0,21.34426229508197,0,6.0,30.96,7.0,131.8421052631579,0,0,0,0,1,0,0,0,0,0,0
4.0,90.0,2.0,1.0,1.0,4.0,1.0,0,1,8.0,0,6.0,38.0,6.0,90.0,0,0,1,0,0,0,0,0,0,0,0
2.0,45.0,1.0,1.0,1.0,3.0,1.0,1,0,8.333333333333334,0,4.0,24.181818181818183,7.0,91.0,0,0,0,0,0,0,0,0,0,0,1
2.0,85.0,2.0,1.0,1.0,4.0,1.0,0,1,14.0,1,6.0,30.59036144578313,7.0,76.0,0,0,0,0,0,0,1,0,0,0,0
2.0,81.0,1.0,1.0,1.0,3.0,3.0,0,1,9.0,0,6.0,41.0,6.0,133.041484375,0,1,0,0,0,0,0,0,0,0,0
2.0,98.0,2.0,1.0,1.0,4.0,3.0,0,1,4.0,0,6.0,45.16,6.0,138.82,1,0,0,0,0,0,0,0,0,0,0
2.0,60.0,1.0,1.0,1.0,2.0,1.0,0,1,11.0,0,4.0,29.546875,6.0,162.0,1,0,0,0,0,0,0,0,0,0,0
2.0,100.0,2.0,1.0,1.0,4.0,1.0,0,0,11.658730158730158,0,4.0,34.0,7.0,97.72115384615384,0,0,0,0,0,1,0,0,0,0,0
2.0,73.0,1.0,1.0,1.0,3.0,1.0,0,1,23.0,0,6.0,30.0,6.0,105.0,0,0,0,0,1,0,0,0,0,0,0
2.0,89.0,2.0,1.0,2.0,5.0,3.0,0,1,5.0,0,6.0,30.0,7.0,43.0,0,1,0,0,0,0,0,0,0,0,0
4.0,87.0,2.0,2.0,1.0,3.0,3.0,0,1,10.0,0,6.0,40.92857142857143,7.0,90.8974358974359,0,0,0,0,0,0,0,0,0,1,0
2.0,80.0,1.0,1.0,1.0,3.0,1.0,0,0,9.433333333333334,0,4.0,28.153846153846157,4.0,382.0,0,0,0,0,0,0,0,1,0,0,0
2.0,94.0,2.0,1.0,1.0,2.0,1.0,0,1,12.955696202531646,0,6.0,39.80769230769231,6.0,106.0,0,0,0,0,0,0,1,0,0,0,0
2.5,119.0,2.0,1.0,1.0,4.0,1.0,0,1,12.0,0,6.0,44.0,6.0,120.16666666666669,0,0,0,0,0,0,0,0,1,0,0
2.0,43.0,1.0,1.0,1.0,3.0,3.0,1,0,10.197080291970805,0,6.0,30.37837837837838,6.0,141.0,0,0,0,0,0,0,0,0,1,0,0
2.0,70.0,1.0,1.0,1.0,3.0,2.0,0,1,4.0,0,4.0,32.317880794701985,4.0,304.0,1,0,0,0,0,0,0,0,0,0,0
4.0,83.0,2.0,1.0,1.0,3.0,0.0,0,1,14.0,0,6.0,34.0,6.0,144.18260869565216,0,0,0,0,1,0,0,0,0,0,0
2.0,46.0,0.0,1.0,1.0,1.0,3.0,0,1,12.0,0,6.0,33.66778523489933,5.0,202.54992167101827,0,1,0,0,0,0,0,0,0,0,0
4.0,84.0,2.0,1.0,1.0,2.0,3.0,0,1,6.0,0,6.0,37.46534653465346,8.0,32.0,0,0,0,0,0,0,0,0,0,1,0
2.0,110.0,2.0,1.0,1.0,4.0,3.0,0,1,11.0,0,6.0,42.0,6.0,122.58333333333331,0,0,0,0,0,0,0,0,1,0,0
4.0,100.0,2.0,2.0,1.0,3.0,3.0,0,1,13.0,0,6.0,40.92857142857143,7.0,90.8974358974359,0,0,0,0,0,0,0,0,0,1,0
4.0,50.0,1.0,1.0,1.0,2.0,1.0,0,0,5.714285714285714,0,4.0,18.0,3.0,399.0,0,0,0,0,0,0,0,0,0,1,0
2.0,95.0,2.0,1.0,1.0,4.0,1.0,0,0,15.796934865900385,0,4.0,31.515873015873016,7.0,52.0,0,0,0,0,0,0,0,1,0,0,0
2.0,57.0,1.0,1.0,1.0,3.0,2.0,0,0,28.14814814814815,0,6.0,30.125,6.0,130.96,0,0,0,0,0,0,0,0,0,0,1
3.0,121.0,3.0,2.0,2.0,5.0,3.0,0,1,18.0,0,6.0,39.56666666666667,6.0,127.11111111111111,0,0,0,0,0,0,0,0,1,0,0
3.0,44.0,1.0,1.0,1.0,2.0,2.0,0,0,5.714285714285714,0,3.0,26.8,1.0,650.0,0,0,0,0,0,0,0,0,0,1,0
2.0,142.0,3.0,2.0,1.0,6.0,1.0,1,1,18.07547169811321,0,6.0,30.0,7.0,74.0,0,0,0,0,0,0,0,0,0,0,1
2.0,140.0,2.0,1.0,2.0,5.0,1.0,0,1,65.0,0,6.0,65.0,5.0,224.0,1,0,0,0,0,0,0,0,0,0,0
2.0,58.0,1.0,1.0,1.0,3.0,3.0,1,1,5.0,0,4.0,29.0,3.0,245.0,0,1,0,0,0,0,0,0,0,0,0
2.0,149.0,2.0,1.0,1.0,4.0,1.0,0,1,10.0,0,6.0,85.0,4.0,189.0,0,1,0,0,0,0,0,0,0,0,0
3.0,55.0,1.0,1.0,1.0,2.0,2.0,0,1,7.0,0,4.0,29.252225519287837,4.0,218.1075692963753,0,1,0,0,0,0,0,0,0,0,0
2.0,82.0,2.0,1.0,1.0,3.0,1.0,0,0,14.384615384615383,0,6.0,28.0,6.0,138.0,0,0,0,0,1,0,0,0,0,0,0
2.0,105.0,2.0,1.0,1.0,4.0,3.0,0,1,7.0,0,6.0,45.16,6.0,138.82,1,0,0,0,0,0,0,0,0,0,0
2.0,50.0,1.0,1.0,1.0,3.0,1.0,0,0,8.333333333333334,0,4.0,1.0,6.0,163.0,0,0,0,0,0,0,0,0,0,0,1
